2025-07-26 13:35:25,697 - CRITICAL - Log 34 - Episode 8 - PID: 43037 - Volume: 150000.0 - Demanda: 300000.0 - epsilon: 0.01902217732808761
2025-07-26 13:35:25,872 - CRITICAL - Log 35 - Episode 8 - PID: 43040 - Volume: 144000.0 - Demanda: 300000.0 - epsilon: 0.02137323295290743
2025-07-26 13:35:28,684 - CRITICAL - Log 36 - Episode 9 - PID: 43043 - Volume: 144000.0 - Demanda: 300000.0 - epsilon: 0.02137323295290743
2025-07-26 13:35:29,047 - CRITICAL - Log 37 - Episode 9 - PID: 43037 - Volume: 156000.0 - Demanda: 300000.0 - epsilon: 0.016929737821997973
2025-07-26 13:35:29,085 - CRITICAL - Log 38 - Episode 9 - PID: 43040 - Volume: 144000.0 - Demanda: 300000.0 - epsilon: 0.02137323295290743
2025-07-26 13:35:29,105 - CRITICAL - Log 39 - Episode 9 - PID: 43034 - Volume: 138000.0 - Demanda: 300000.0 - epsilon: 0.024014868486412842
2025-07-26 13:35:31,653 - CRITICAL - Log 40 - Episode 10 - PID: 43043 - Volume: 144000.0 - Demanda: 300000.0 - epsilon: 0.02137323295290743
2025-07-26 13:35:31,800 - CRITICAL - Log 41 - Episode 10 - PID: 43034 - Volume: 138000.0 - Demanda: 300000.0 - epsilon: 0.024014868486412842
2025-07-26 13:35:31,813 - CRITICAL - Log 42 - Episode 10 - PID: 43040 - Volume: 132000.0 - Demanda: 300000.0 - epsilon: 0.026982998299340272
2025-07-26 13:35:32,496 - CRITICAL - Log 43 - Episode 10 - PID: 43037 - Volume: 132000.0 - Demanda: 300000.0 - epsilon: 0.026982998299340272
2025-07-26 13:35:34,207 - CRITICAL - Log 44 - Episode 11 - PID: 43043 - Volume: 162000.0 - Demanda: 300000.0 - epsilon: 0.016929737821997973
2025-07-26 13:35:34,445 - CRITICAL - Log 45 - Episode 11 - PID: 43040 - Volume: 156000.0 - Demanda: 300000.0 - epsilon: 0.016929737821997973
2025-07-26 13:35:34,822 - CRITICAL - Log 46 - Episode 11 - PID: 43034 - Volume: 162000.0 - Demanda: 300000.0 - epsilon: 0.015067466661578197
2025-07-26 13:35:34,994 - CRITICAL - Log 47 - Episode 11 - PID: 43037 - Volume: 162000.0 - Demanda: 300000.0 - epsilon: 0.015067466661578197
2025-07-26 13:35:36,828 - CRITICAL - Log 48 - Episode 12 - PID: 43043 - Volume: 138000.0 - Demanda: 300000.0 - epsilon: 0.024014868486412842
2025-07-26 13:35:37,519 - CRITICAL - Log 49 - Episode 12 - PID: 43040 - Volume: 138000.0 - Demanda: 300000.0 - epsilon: 0.024014868486412842
2025-07-26 13:35:37,760 - CRITICAL - Log 50 - Episode 12 - PID: 43034 - Volume: 144000.0 - Demanda: 300000.0 - epsilon: 0.024014868486412842
2025-07-26 13:35:38,137 - CRITICAL - Log 51 - Episode 12 - PID: 43037 - Volume: 132000.0 - Demanda: 300000.0 - epsilon: 0.026982998299340272
2025-07-26 13:35:39,580 - CRITICAL - Log 52 - Episode 13 - PID: 43043 - Volume: 144000.0 - Demanda: 300000.0 - epsilon: 0.02137323295290743
2025-07-26 13:35:40,649 - CRITICAL - Log 53 - Episode 13 - PID: 43037 - Volume: 144000.0 - Demanda: 300000.0 - epsilon: 0.02137323295290743
2025-07-26 13:35:41,123 - CRITICAL - Log 54 - Episode 13 - PID: 43040 - Volume: 144000.0 - Demanda: 300000.0 - epsilon: 0.02137323295290743
2025-07-26 13:35:41,501 - CRITICAL - Log 55 - Episode 13 - PID: 43034 - Volume: 150000.0 - Demanda: 300000.0 - epsilon: 0.01902217732808761
2025-07-26 13:35:42,905 - CRITICAL - Log 56 - Episode 14 - PID: 43043 - Volume: 192000.0 - Demanda: 300000.0 - epsilon: 0.01193494034263609
2025-07-26 13:35:44,378 - CRITICAL - Log 57 - Episode 14 - PID: 43037 - Volume: 180000.0 - Demanda: 300000.0 - epsilon: 0.015067466661578197
2025-07-26 13:35:44,858 - CRITICAL - Log 58 - Episode 14 - PID: 43034 - Volume: 186000.0 - Demanda: 300000.0 - epsilon: 0.010622096904946119
2025-07-26 13:35:45,345 - CRITICAL - Log 59 - Episode 14 - PID: 43040 - Volume: 186000.0 - Demanda: 300000.0 - epsilon: 0.013410045328804595
2025-07-26 13:35:46,458 - CRITICAL - Log 60 - Episode 15 - PID: 43043 - Volume: 150000.0 - Demanda: 300000.0 - epsilon: 0.01902217732808761
2025-07-26 13:35:47,999 - CRITICAL - Log 61 - Episode 15 - PID: 43037 - Volume: 132000.0 - Demanda: 300000.0 - epsilon: 0.026982998299340272
2025-07-26 13:35:48,063 - CRITICAL - Log 62 - Episode 15 - PID: 43040 - Volume: 156000.0 - Demanda: 300000.0 - epsilon: 0.016929737821997973
2025-07-26 13:35:48,504 - CRITICAL - Log 63 - Episode 15 - PID: 43034 - Volume: 138000.0 - Demanda: 300000.0 - epsilon: 0.024014868486412842
2025-07-26 13:35:49,471 - CRITICAL - Log 64 - Episode 16 - PID: 43043 - Volume: 144000.0 - Demanda: 300000.0 - epsilon: 0.02137323295290743
2025-07-26 13:35:51,068 - CRITICAL - Log 65 - Episode 16 - PID: 43037 - Volume: 138000.0 - Demanda: 300000.0 - epsilon: 0.024014868486412842
2025-07-26 13:35:51,497 - CRITICAL - Log 66 - Episode 16 - PID: 43034 - Volume: 144000.0 - Demanda: 300000.0 - epsilon: 0.02137323295290743
2025-07-26 13:35:51,546 - CRITICAL - Log 67 - Episode 16 - PID: 43040 - Volume: 138000.0 - Demanda: 300000.0 - epsilon: 0.024014868486412842
2025-07-26 13:35:52,819 - CRITICAL - Log 68 - Episode 17 - PID: 43043 - Volume: 132000.0 - Demanda: 300000.0 - epsilon: 0.026982998299340272
2025-07-26 13:35:54,303 - CRITICAL - Log 69 - Episode 17 - PID: 43037 - Volume: 132000.0 - Demanda: 300000.0 - epsilon: 0.026982998299340272
2025-07-26 13:35:54,985 - CRITICAL - Log 70 - Episode 17 - PID: 43040 - Volume: 138000.0 - Demanda: 300000.0 - epsilon: 0.024014868486412842
2025-07-26 13:35:55,010 - CRITICAL - Log 71 - Episode 17 - PID: 43034 - Volume: 132000.0 - Demanda: 300000.0 - epsilon: 0.026982998299340272
2025-07-26 13:35:56,729 - CRITICAL - Log 72 - Episode 18 - PID: 43043 - Volume: 138000.0 - Demanda: 300000.0 - epsilon: 0.024014868486412842
2025-07-26 13:35:57,889 - CRITICAL - Log 73 - Episode 18 - PID: 43034 - Volume: 132000.0 - Demanda: 300000.0 - epsilon: 0.026982998299340272
2025-07-26 13:35:58,351 - CRITICAL - Log 74 - Episode 18 - PID: 43040 - Volume: 138000.0 - Demanda: 300000.0 - epsilon: 0.024014868486412842
2025-07-26 13:35:58,462 - CRITICAL - Log 75 - Episode 18 - PID: 43037 - Volume: 138000.0 - Demanda: 300000.0 - epsilon: 0.024014868486412842
2025-07-26 13:36:01,454 - CRITICAL - Log 76 - Episode 19 - PID: 43043 - Volume: 138000.0 - Demanda: 300000.0 - epsilon: 0.024014868486412842
2025-07-26 13:36:01,888 - CRITICAL - Log 77 - Episode 19 - PID: 43040 - Volume: 150000.0 - Demanda: 300000.0 - epsilon: 0.01902217732808761
2025-07-26 13:36:01,957 - CRITICAL - Log 78 - Episode 19 - PID: 43037 - Volume: 144000.0 - Demanda: 300000.0 - epsilon: 0.02137323295290743
2025-07-26 13:36:02,198 - CRITICAL - Log 79 - Episode 19 - PID: 43034 - Volume: 150000.0 - Demanda: 300000.0 - epsilon: 0.01902217732808761
2025-07-26 13:36:04,881 - CRITICAL - Log 80 - Episode 20 - PID: 43043 - Volume: 138000.0 - Demanda: 300000.0 - epsilon: 0.024014868486412842
2025-07-26 13:36:05,221 - CRITICAL - Log 81 - Episode 20 - PID: 43037 - Volume: 156000.0 - Demanda: 300000.0 - epsilon: 0.016929737821997973
2025-07-26 13:36:05,362 - CRITICAL - Log 82 - Episode 20 - PID: 43034 - Volume: 144000.0 - Demanda: 300000.0 - epsilon: 0.02137323295290743
2025-07-26 13:36:05,577 - CRITICAL - Log 83 - Episode 20 - PID: 43040 - Volume: 156000.0 - Demanda: 300000.0 - epsilon: 0.016929737821997973
2025-07-26 13:36:08,591 - CRITICAL - Log 84 - Episode 21 - PID: 43040 - Volume: 138000.0 - Demanda: 300000.0 - epsilon: 0.024014868486412842
2025-07-26 13:36:08,712 - CRITICAL - Log 85 - Episode 21 - PID: 43043 - Volume: 144000.0 - Demanda: 300000.0 - epsilon: 0.02137323295290743
2025-07-26 13:36:08,795 - CRITICAL - Log 86 - Episode 21 - PID: 43037 - Volume: 138000.0 - Demanda: 300000.0 - epsilon: 0.024014868486412842
2025-07-26 13:36:08,984 - CRITICAL - Log 87 - Episode 21 - PID: 43034 - Volume: 150000.0 - Demanda: 300000.0 - epsilon: 0.01902217732808761
2025-07-26 13:36:11,986 - CRITICAL - Log 88 - Episode 22 - PID: 43037 - Volume: 138000.0 - Demanda: 300000.0 - epsilon: 0.024014868486412842
2025-07-26 13:36:12,286 - CRITICAL - Log 89 - Episode 22 - PID: 43040 - Volume: 156000.0 - Demanda: 300000.0 - epsilon: 0.016929737821997973
2025-07-26 13:36:12,943 - CRITICAL - Log 90 - Episode 22 - PID: 43043 - Volume: 150000.0 - Demanda: 300000.0 - epsilon: 0.01902217732808761
2025-07-26 13:36:12,965 - CRITICAL - Log 91 - Episode 22 - PID: 43034 - Volume: 138000.0 - Demanda: 300000.0 - epsilon: 0.024014868486412842
2025-07-26 13:36:16,657 - CRITICAL - Log 92 - Episode 23 - PID: 43037 - Volume: 138000.0 - Demanda: 300000.0 - epsilon: 0.024014868486412842
2025-07-26 13:36:16,867 - CRITICAL - Log 93 - Episode 23 - PID: 43040 - Volume: 144000.0 - Demanda: 300000.0 - epsilon: 0.02137323295290743
2025-07-26 13:36:16,969 - CRITICAL - Log 94 - Episode 23 - PID: 43034 - Volume: 144000.0 - Demanda: 300000.0 - epsilon: 0.02137323295290743
2025-07-26 13:36:17,053 - CRITICAL - Log 95 - Episode 23 - PID: 43043 - Volume: 144000.0 - Demanda: 300000.0 - epsilon: 0.02137323295290743
2025-07-26 13:36:20,739 - CRITICAL - Log 96 - Episode 24 - PID: 43037 - Volume: 144000.0 - Demanda: 300000.0 - epsilon: 0.02137323295290743
2025-07-26 13:36:20,760 - CRITICAL - Log 97 - Episode 24 - PID: 43034 - Volume: 156000.0 - Demanda: 300000.0 - epsilon: 0.016929737821997973
2025-07-26 13:36:21,228 - CRITICAL - Log 98 - Episode 24 - PID: 43040 - Volume: 144000.0 - Demanda: 300000.0 - epsilon: 0.02137323295290743
2025-07-26 13:36:21,530 - CRITICAL - Log 99 - Episode 24 - PID: 43043 - Volume: 150000.0 - Demanda: 300000.0 - epsilon: 0.01902217732808761
2025-07-26 13:36:26,231 - CRITICAL - Log 100 - Episode 0 - PID: 43112 - Volume: 138000.0 - Demanda: 300000.0 - epsilon: 0.024014868486412842
2025-07-26 13:36:26,326 - CRITICAL - Log 101 - Episode 0 - PID: 43103 - Volume: 138000.0 - Demanda: 300000.0 - epsilon: 0.024014868486412842
2025-07-26 13:36:26,326 - CRITICAL - Log 102 - Episode 0 - PID: 43109 - Volume: 144000.0 - Demanda: 300000.0 - epsilon: 0.02137323295290743
2025-07-26 13:36:26,415 - CRITICAL - Log 103 - Episode 0 - PID: 43106 - Volume: 150000.0 - Demanda: 300000.0 - epsilon: 0.01902217732808761
2025-07-26 13:36:29,231 - CRITICAL - Log 104 - Episode 1 - PID: 43109 - Volume: 150000.0 - Demanda: 300000.0 - epsilon: 0.01902217732808761
2025-07-26 13:36:29,250 - CRITICAL - Log 105 - Episode 1 - PID: 43103 - Volume: 150000.0 - Demanda: 300000.0 - epsilon: 0.01902217732808761
2025-07-26 13:36:29,315 - CRITICAL - Log 106 - Episode 1 - PID: 43106 - Volume: 144000.0 - Demanda: 300000.0 - epsilon: 0.02137323295290743
2025-07-26 13:36:29,540 - CRITICAL - Log 107 - Episode 1 - PID: 43112 - Volume: 144000.0 - Demanda: 300000.0 - epsilon: 0.02137323295290743
2025-07-26 13:36:31,173 - CRITICAL - Log 108 - Episode 2 - PID: 43103 - Volume: 144000.0 - Demanda: 300000.0 - epsilon: 0.02137323295290743
2025-07-26 13:36:31,188 - CRITICAL - Log 109 - Episode 2 - PID: 43109 - Volume: 144000.0 - Demanda: 300000.0 - epsilon: 0.02137323295290743
2025-07-26 13:36:31,215 - CRITICAL - Log 110 - Episode 2 - PID: 43106 - Volume: 132000.0 - Demanda: 300000.0 - epsilon: 0.026982998299340272
2025-07-26 13:36:31,476 - CRITICAL - Log 111 - Episode 2 - PID: 43112 - Volume: 144000.0 - Demanda: 300000.0 - epsilon: 0.02137323295290743
2025-07-26 13:36:33,036 - CRITICAL - Log 112 - Episode 3 - PID: 43106 - Volume: 156000.0 - Demanda: 300000.0 - epsilon: 0.016929737821997973
2025-07-26 13:36:33,308 - CRITICAL - Log 113 - Episode 3 - PID: 43103 - Volume: 150000.0 - Demanda: 300000.0 - epsilon: 0.01902217732808761
2025-07-26 13:36:33,381 - CRITICAL - Log 114 - Episode 3 - PID: 43109 - Volume: 144000.0 - Demanda: 300000.0 - epsilon: 0.02137323295290743
2025-07-26 13:36:33,642 - CRITICAL - Log 115 - Episode 3 - PID: 43112 - Volume: 138000.0 - Demanda: 300000.0 - epsilon: 0.024014868486412842
2025-07-26 13:36:35,064 - CRITICAL - Log 116 - Episode 4 - PID: 43106 - Volume: 144000.0 - Demanda: 300000.0 - epsilon: 0.01902217732808761
2025-07-26 13:36:35,402 - CRITICAL - Log 117 - Episode 4 - PID: 43103 - Volume: 144000.0 - Demanda: 300000.0 - epsilon: 0.02137323295290743
2025-07-26 13:36:35,497 - CRITICAL - Log 118 - Episode 4 - PID: 43109 - Volume: 144000.0 - Demanda: 300000.0 - epsilon: 0.02137323295290743
2025-07-26 13:36:35,801 - CRITICAL - Log 119 - Episode 4 - PID: 43112 - Volume: 144000.0 - Demanda: 300000.0 - epsilon: 0.02137323295290743
2025-07-26 13:36:37,310 - CRITICAL - Log 120 - Episode 5 - PID: 43106 - Volume: 168000.0 - Demanda: 300000.0 - epsilon: 0.013410045328804595
2025-07-26 13:36:38,204 - CRITICAL - Log 121 - Episode 5 - PID: 43103 - Volume: 168000.0 - Demanda: 300000.0 - epsilon: 0.013410045328804595
2025-07-26 13:36:38,266 - CRITICAL - Log 122 - Episode 5 - PID: 43109 - Volume: 150000.0 - Demanda: 300000.0 - epsilon: 0.01902217732808761
2025-07-26 13:36:38,561 - CRITICAL - Log 123 - Episode 5 - PID: 43112 - Volume: 150000.0 - Demanda: 300000.0 - epsilon: 0.01902217732808761
2025-07-26 13:36:39,826 - CRITICAL - Log 124 - Episode 6 - PID: 43106 - Volume: 150000.0 - Demanda: 300000.0 - epsilon: 0.01902217732808761
2025-07-26 13:36:40,083 - CRITICAL - Log 125 - Episode 6 - PID: 43103 - Volume: 138000.0 - Demanda: 300000.0 - epsilon: 0.024014868486412842
2025-07-26 13:36:40,389 - CRITICAL - Log 126 - Episode 6 - PID: 43109 - Volume: 150000.0 - Demanda: 300000.0 - epsilon: 0.01902217732808761
2025-07-26 13:36:40,469 - CRITICAL - Log 127 - Episode 6 - PID: 43112 - Volume: 150000.0 - Demanda: 300000.0 - epsilon: 0.01902217732808761
2025-07-26 13:36:41,990 - CRITICAL - Log 128 - Episode 7 - PID: 43106 - Volume: 138000.0 - Demanda: 300000.0 - epsilon: 0.024014868486412842
2025-07-26 13:36:42,276 - CRITICAL - Log 129 - Episode 7 - PID: 43103 - Volume: 144000.0 - Demanda: 300000.0 - epsilon: 0.02137323295290743
2025-07-26 13:36:42,657 - CRITICAL - Log 130 - Episode 7 - PID: 43109 - Volume: 138000.0 - Demanda: 300000.0 - epsilon: 0.024014868486412842
2025-07-26 13:36:42,731 - CRITICAL - Log 131 - Episode 7 - PID: 43112 - Volume: 162000.0 - Demanda: 300000.0 - epsilon: 0.015067466661578197
2025-07-26 13:36:44,557 - CRITICAL - Log 132 - Episode 8 - PID: 43106 - Volume: 138000.0 - Demanda: 300000.0 - epsilon: 0.024014868486412842
2025-07-26 13:36:44,958 - CRITICAL - Log 133 - Episode 8 - PID: 43103 - Volume: 132000.0 - Demanda: 300000.0 - epsilon: 0.026982998299340272
2025-07-26 13:36:45,280 - CRITICAL - Log 134 - Episode 8 - PID: 43112 - Volume: 138000.0 - Demanda: 300000.0 - epsilon: 0.024014868486412842
2025-07-26 13:36:45,321 - CRITICAL - Log 135 - Episode 8 - PID: 43109 - Volume: 138000.0 - Demanda: 300000.0 - epsilon: 0.024014868486412842
2025-07-26 13:36:46,880 - CRITICAL - Log 136 - Episode 9 - PID: 43106 - Volume: 138000.0 - Demanda: 300000.0 - epsilon: 0.024014868486412842
2025-07-26 13:36:47,388 - CRITICAL - Log 137 - Episode 9 - PID: 43103 - Volume: 150000.0 - Demanda: 300000.0 - epsilon: 0.01902217732808761
2025-07-26 13:36:47,713 - CRITICAL - Log 138 - Episode 9 - PID: 43112 - Volume: 144000.0 - Demanda: 300000.0 - epsilon: 0.02137323295290743
2025-07-26 13:36:47,763 - CRITICAL - Log 139 - Episode 9 - PID: 43109 - Volume: 150000.0 - Demanda: 300000.0 - epsilon: 0.01902217732808761
2025-07-26 13:36:49,084 - CRITICAL - Log 140 - Episode 10 - PID: 43106 - Volume: 138000.0 - Demanda: 300000.0 - epsilon: 0.024014868486412842
