2025-07-13 16:05:38,566;CRITICAL;Episode 132;Volume: 90000.0;Demanda: 300000.0
2025-07-13 16:05:39,834;CRITICAL;Episode 133;Volume: 84000.0;Demanda: 300000.0
2025-07-13 16:05:41,101;CRITICAL;Episode 134;Volume: 66000.0;Demanda: 300000.0
2025-07-13 16:05:42,331;CRITICAL;Episode 135;Volume: 72000.0;Demanda: 300000.0
2025-07-13 16:05:43,706;CRITICAL;Episode 136;Volume: 66000.0;Demanda: 300000.0
2025-07-13 16:05:45,425;CRITICAL;Episode 137;Volume: 96000.0;Demanda: 300000.0
2025-07-13 16:05:47,522;CRITICAL;Episode 138;Volume: 108000.0;Demanda: 300000.0
2025-07-13 16:05:48,920;CRITICAL;Episode 139;Volume: 96000.0;Demanda: 300000.0
2025-07-13 16:05:50,374;CRITICAL;Episode 140;Volume: 90000.0;Demanda: 300000.0
2025-07-13 16:05:51,597;CRITICAL;Episode 141;Volume: 72000.0;Demanda: 300000.0
2025-07-13 16:05:52,863;CRITICAL;Episode 142;Volume: 78000.0;Demanda: 300000.0
2025-07-13 16:05:54,173;CRITICAL;Episode 143;Volume: 78000.0;Demanda: 300000.0
2025-07-13 16:05:55,411;CRITICAL;Episode 144;Volume: 72000.0;Demanda: 300000.0
2025-07-13 16:05:56,660;CRITICAL;Episode 145;Volume: 84000.0;Demanda: 300000.0
2025-07-13 16:05:58,020;CRITICAL;Episode 146;Volume: 96000.0;Demanda: 300000.0
2025-07-13 16:05:59,297;CRITICAL;Episode 147;Volume: 78000.0;Demanda: 300000.0
2025-07-13 16:06:00,630;CRITICAL;Episode 148;Volume: 96000.0;Demanda: 300000.0
2025-07-13 16:06:02,110;CRITICAL;Episode 149;Volume: 84000.0;Demanda: 300000.0
2025-07-13 16:06:03,410;CRITICAL;Episode 150;Volume: 96000.0;Demanda: 300000.0
2025-07-13 16:06:04,535;CRITICAL;Episode 151;Volume: 78000.0;Demanda: 300000.0
2025-07-13 16:06:05,824;CRITICAL;Episode 152;Volume: 84000.0;Demanda: 300000.0
2025-07-13 16:06:07,305;CRITICAL;Episode 153;Volume: 60000.0;Demanda: 300000.0
2025-07-13 16:06:08,840;CRITICAL;Episode 154;Volume: 90000.0;Demanda: 300000.0
2025-07-13 16:06:10,332;CRITICAL;Episode 155;Volume: 102000.0;Demanda: 300000.0
2025-07-13 16:06:11,472;CRITICAL;Episode 156;Volume: 60000.0;Demanda: 300000.0
2025-07-13 16:06:12,647;CRITICAL;Episode 157;Volume: 60000.0;Demanda: 300000.0
2025-07-13 16:06:13,921;CRITICAL;Episode 158;Volume: 78000.0;Demanda: 300000.0
2025-07-13 16:06:15,193;CRITICAL;Episode 159;Volume: 72000.0;Demanda: 300000.0
2025-07-13 16:06:16,421;CRITICAL;Episode 160;Volume: 84000.0;Demanda: 300000.0
2025-07-13 16:06:18,177;CRITICAL;Episode 161;Volume: 108000.0;Demanda: 300000.0
2025-07-13 16:06:19,327;CRITICAL;Episode 162;Volume: 72000.0;Demanda: 300000.0
2025-07-13 16:06:20,498;CRITICAL;Episode 163;Volume: 102000.0;Demanda: 300000.0
2025-07-13 16:06:21,751;CRITICAL;Episode 164;Volume: 102000.0;Demanda: 300000.0
2025-07-13 16:06:23,081;CRITICAL;Episode 165;Volume: 114000.0;Demanda: 300000.0
2025-07-13 16:06:24,493;CRITICAL;Episode 166;Volume: 108000.0;Demanda: 300000.0
2025-07-13 16:06:25,571;CRITICAL;Episode 167;Volume: 54000.0;Demanda: 300000.0
2025-07-13 16:06:26,639;CRITICAL;Episode 168;Volume: 66000.0;Demanda: 300000.0
2025-07-13 16:06:27,955;CRITICAL;Episode 169;Volume: 108000.0;Demanda: 300000.0
2025-07-13 16:06:29,021;CRITICAL;Episode 170;Volume: 54000.0;Demanda: 300000.0
2025-07-13 16:06:30,180;CRITICAL;Episode 171;Volume: 66000.0;Demanda: 300000.0
2025-07-13 16:06:31,313;CRITICAL;Episode 172;Volume: 78000.0;Demanda: 300000.0
2025-07-13 16:06:33,059;CRITICAL;Episode 173;Volume: 126000.0;Demanda: 300000.0
2025-07-13 16:06:34,632;CRITICAL;Episode 174;Volume: 102000.0;Demanda: 300000.0
2025-07-13 16:06:36,128;CRITICAL;Episode 175;Volume: 102000.0;Demanda: 300000.0
2025-07-13 16:06:37,684;CRITICAL;Episode 176;Volume: 72000.0;Demanda: 300000.0
2025-07-13 16:06:39,291;CRITICAL;Episode 177;Volume: 126000.0;Demanda: 300000.0
2025-07-13 16:06:40,748;CRITICAL;Episode 178;Volume: 108000.0;Demanda: 300000.0
2025-07-13 16:06:42,641;CRITICAL;Episode 179;Volume: 78000.0;Demanda: 300000.0
2025-07-13 16:06:45,010;CRITICAL;Episode 180;Volume: 90000.0;Demanda: 300000.0
2025-07-13 16:06:46,505;CRITICAL;Episode 181;Volume: 114000.0;Demanda: 300000.0
2025-07-13 16:06:47,697;CRITICAL;Episode 182;Volume: 78000.0;Demanda: 300000.0
2025-07-13 16:06:48,939;CRITICAL;Episode 183;Volume: 72000.0;Demanda: 300000.0
2025-07-13 16:06:50,138;CRITICAL;Episode 184;Volume: 84000.0;Demanda: 300000.0
2025-07-13 16:06:51,145;CRITICAL;Episode 185;Volume: 48000.0;Demanda: 300000.0
2025-07-13 16:06:52,195;CRITICAL;Episode 186;Volume: 54000.0;Demanda: 300000.0
2025-07-13 16:06:53,303;CRITICAL;Episode 187;Volume: 66000.0;Demanda: 300000.0
2025-07-13 16:06:54,466;CRITICAL;Episode 188;Volume: 84000.0;Demanda: 300000.0
2025-07-13 16:06:55,600;CRITICAL;Episode 189;Volume: 72000.0;Demanda: 300000.0
2025-07-13 16:06:56,843;CRITICAL;Episode 190;Volume: 84000.0;Demanda: 300000.0
2025-07-13 16:06:58,010;CRITICAL;Episode 191;Volume: 72000.0;Demanda: 300000.0
2025-07-13 16:06:59,529;CRITICAL;Episode 192;Volume: 102000.0;Demanda: 300000.0
2025-07-13 16:07:01,116;CRITICAL;Episode 193;Volume: 102000.0;Demanda: 300000.0
2025-07-13 16:07:02,274;CRITICAL;Episode 194;Volume: 60000.0;Demanda: 300000.0
2025-07-13 16:07:03,677;CRITICAL;Episode 195;Volume: 108000.0;Demanda: 300000.0
2025-07-13 16:07:04,839;CRITICAL;Episode 196;Volume: 66000.0;Demanda: 300000.0
2025-07-13 16:07:06,048;CRITICAL;Episode 197;Volume: 60000.0;Demanda: 300000.0
2025-07-13 16:07:07,357;CRITICAL;Episode 198;Volume: 72000.0;Demanda: 300000.0
2025-07-13 16:07:08,567;CRITICAL;Episode 199;Volume: 78000.0;Demanda: 300000.0
2025-07-13 16:07:09,818;CRITICAL;Episode 200;Volume: 78000.0;Demanda: 300000.0
2025-07-13 16:07:11,160;CRITICAL;Episode 201;Volume: 54000.0;Demanda: 300000.0
2025-07-13 16:07:12,862;CRITICAL;Episode 202;Volume: 78000.0;Demanda: 300000.0
2025-07-13 16:07:14,368;CRITICAL;Episode 203;Volume: 102000.0;Demanda: 300000.0
2025-07-13 16:07:15,601;CRITICAL;Episode 204;Volume: 60000.0;Demanda: 300000.0
2025-07-13 16:07:17,026;CRITICAL;Episode 205;Volume: 96000.0;Demanda: 300000.0
2025-07-13 16:07:19,234;CRITICAL;Episode 206;Volume: 102000.0;Demanda: 300000.0
2025-07-13 16:07:20,474;CRITICAL;Episode 207;Volume: 84000.0;Demanda: 300000.0
2025-07-13 16:07:21,722;CRITICAL;Episode 208;Volume: 102000.0;Demanda: 300000.0
2025-07-13 16:07:22,877;CRITICAL;Episode 209;Volume: 66000.0;Demanda: 300000.0
2025-07-13 16:07:24,207;CRITICAL;Episode 210;Volume: 90000.0;Demanda: 300000.0
2025-07-13 16:07:25,414;CRITICAL;Episode 211;Volume: 90000.0;Demanda: 300000.0
2025-07-13 16:07:26,720;CRITICAL;Episode 212;Volume: 96000.0;Demanda: 300000.0
2025-07-13 16:07:28,123;CRITICAL;Episode 213;Volume: 84000.0;Demanda: 300000.0
2025-07-13 16:07:29,387;CRITICAL;Episode 214;Volume: 90000.0;Demanda: 300000.0
2025-07-13 16:07:30,581;CRITICAL;Episode 215;Volume: 84000.0;Demanda: 300000.0
2025-07-13 16:07:32,025;CRITICAL;Episode 216;Volume: 102000.0;Demanda: 300000.0
2025-07-13 16:07:33,527;CRITICAL;Episode 217;Volume: 120000.0;Demanda: 300000.0
2025-07-13 16:07:34,944;CRITICAL;Episode 218;Volume: 102000.0;Demanda: 300000.0
2025-07-13 16:07:36,368;CRITICAL;Episode 219;Volume: 102000.0;Demanda: 300000.0
2025-07-13 16:07:37,539;CRITICAL;Episode 220;Volume: 66000.0;Demanda: 300000.0
2025-07-13 16:07:38,848;CRITICAL;Episode 221;Volume: 84000.0;Demanda: 300000.0
2025-07-13 16:07:40,076;CRITICAL;Episode 222;Volume: 78000.0;Demanda: 300000.0
2025-07-13 16:07:41,178;CRITICAL;Episode 223;Volume: 36000.0;Demanda: 300000.0
2025-07-13 16:07:42,551;CRITICAL;Episode 224;Volume: 90000.0;Demanda: 300000.0
2025-07-13 16:07:43,746;CRITICAL;Episode 225;Volume: 84000.0;Demanda: 300000.0
2025-07-13 16:07:44,910;CRITICAL;Episode 226;Volume: 72000.0;Demanda: 300000.0
2025-07-13 16:07:46,516;CRITICAL;Episode 227;Volume: 102000.0;Demanda: 300000.0
2025-07-13 16:07:47,829;CRITICAL;Episode 228;Volume: 84000.0;Demanda: 300000.0
2025-07-13 16:07:49,393;CRITICAL;Episode 229;Volume: 114000.0;Demanda: 300000.0
2025-07-13 16:07:50,474;CRITICAL;Episode 230;Volume: 54000.0;Demanda: 300000.0
2025-07-13 16:07:51,731;CRITICAL;Episode 231;Volume: 96000.0;Demanda: 300000.0
2025-07-13 16:07:52,951;CRITICAL;Episode 232;Volume: 90000.0;Demanda: 300000.0
2025-07-13 16:07:54,231;CRITICAL;Episode 233;Volume: 96000.0;Demanda: 300000.0
2025-07-13 16:07:55,474;CRITICAL;Episode 234;Volume: 78000.0;Demanda: 300000.0
2025-07-13 16:07:57,115;CRITICAL;Episode 235;Volume: 84000.0;Demanda: 300000.0
2025-07-13 16:07:58,366;CRITICAL;Episode 236;Volume: 96000.0;Demanda: 300000.0
2025-07-13 16:07:59,920;CRITICAL;Episode 237;Volume: 90000.0;Demanda: 300000.0
2025-07-13 16:08:02,109;CRITICAL;Episode 238;Volume: 90000.0;Demanda: 300000.0
2025-07-13 16:08:03,531;CRITICAL;Episode 239;Volume: 90000.0;Demanda: 300000.0
2025-07-13 16:08:04,748;CRITICAL;Episode 240;Volume: 84000.0;Demanda: 300000.0
2025-07-13 16:08:05,946;CRITICAL;Episode 241;Volume: 84000.0;Demanda: 300000.0
2025-07-13 16:08:07,124;CRITICAL;Episode 242;Volume: 72000.0;Demanda: 300000.0
2025-07-13 16:08:08,381;CRITICAL;Episode 243;Volume: 90000.0;Demanda: 300000.0
2025-07-13 16:08:09,823;CRITICAL;Episode 244;Volume: 72000.0;Demanda: 300000.0
2025-07-13 16:08:11,020;CRITICAL;Episode 245;Volume: 84000.0;Demanda: 300000.0
2025-07-13 16:08:12,362;CRITICAL;Episode 246;Volume: 90000.0;Demanda: 300000.0
2025-07-13 16:08:13,698;CRITICAL;Episode 247;Volume: 108000.0;Demanda: 300000.0
2025-07-13 16:08:14,954;CRITICAL;Episode 248;Volume: 90000.0;Demanda: 300000.0
2025-07-13 16:08:16,256;CRITICAL;Episode 249;Volume: 96000.0;Demanda: 300000.0
2025-07-13 16:08:17,646;CRITICAL;Episode 250;Volume: 78000.0;Demanda: 300000.0
2025-07-13 16:08:19,003;CRITICAL;Episode 251;Volume: 90000.0;Demanda: 300000.0
2025-07-13 16:08:20,371;CRITICAL;Episode 252;Volume: 66000.0;Demanda: 300000.0
2025-07-13 16:08:21,727;CRITICAL;Episode 253;Volume: 84000.0;Demanda: 300000.0
2025-07-13 16:08:22,966;CRITICAL;Episode 254;Volume: 66000.0;Demanda: 300000.0
2025-07-13 16:08:24,248;CRITICAL;Episode 255;Volume: 72000.0;Demanda: 300000.0
2025-07-13 16:08:25,490;CRITICAL;Episode 256;Volume: 72000.0;Demanda: 300000.0
2025-07-13 16:08:26,692;CRITICAL;Episode 257;Volume: 78000.0;Demanda: 300000.0
2025-07-13 16:08:28,083;CRITICAL;Episode 258;Volume: 102000.0;Demanda: 300000.0
2025-07-13 16:08:29,659;CRITICAL;Episode 259;Volume: 108000.0;Demanda: 300000.0
2025-07-13 16:08:30,969;CRITICAL;Episode 260;Volume: 90000.0;Demanda: 300000.0
2025-07-13 16:08:32,452;CRITICAL;Episode 261;Volume: 72000.0;Demanda: 300000.0
2025-07-13 16:08:33,854;CRITICAL;Episode 262;Volume: 78000.0;Demanda: 300000.0
2025-07-13 16:08:35,278;CRITICAL;Episode 263;Volume: 102000.0;Demanda: 300000.0
2025-07-13 16:08:36,480;CRITICAL;Episode 264;Volume: 78000.0;Demanda: 300000.0
2025-07-13 16:08:37,677;CRITICAL;Episode 265;Volume: 72000.0;Demanda: 300000.0
2025-07-13 16:08:39,042;CRITICAL;Episode 266;Volume: 102000.0;Demanda: 300000.0
2025-07-13 16:08:40,400;CRITICAL;Episode 267;Volume: 102000.0;Demanda: 300000.0
2025-07-13 16:08:41,718;CRITICAL;Episode 268;Volume: 96000.0;Demanda: 300000.0
2025-07-13 16:08:42,954;CRITICAL;Episode 269;Volume: 78000.0;Demanda: 300000.0
2025-07-13 16:08:44,255;CRITICAL;Episode 270;Volume: 90000.0;Demanda: 300000.0
2025-07-13 16:08:45,449;CRITICAL;Episode 271;Volume: 72000.0;Demanda: 300000.0
2025-07-13 16:08:46,664;CRITICAL;Episode 272;Volume: 66000.0;Demanda: 300000.0
2025-07-13 16:08:47,907;CRITICAL;Episode 273;Volume: 78000.0;Demanda: 300000.0
2025-07-13 16:08:49,130;CRITICAL;Episode 274;Volume: 84000.0;Demanda: 300000.0
2025-07-13 16:08:50,386;CRITICAL;Episode 275;Volume: 84000.0;Demanda: 300000.0
2025-07-13 16:08:51,802;CRITICAL;Episode 276;Volume: 114000.0;Demanda: 300000.0
2025-07-13 16:08:53,061;CRITICAL;Episode 277;Volume: 72000.0;Demanda: 300000.0
2025-07-13 16:08:54,416;CRITICAL;Episode 278;Volume: 78000.0;Demanda: 300000.0
2025-07-13 16:08:55,718;CRITICAL;Episode 279;Volume: 90000.0;Demanda: 300000.0
2025-07-13 16:08:57,019;CRITICAL;Episode 280;Volume: 84000.0;Demanda: 300000.0
2025-07-13 16:08:58,568;CRITICAL;Episode 281;Volume: 132000.0;Demanda: 300000.0
2025-07-13 16:08:59,925;CRITICAL;Episode 282;Volume: 78000.0;Demanda: 300000.0
2025-07-13 16:09:01,210;CRITICAL;Episode 283;Volume: 84000.0;Demanda: 300000.0
2025-07-13 16:09:02,726;CRITICAL;Episode 284;Volume: 102000.0;Demanda: 300000.0
