2025-07-12 22:27:11,004;INFO;Episode 0;Volume: 12000.0;Demanda: 300000.0
2025-07-12 22:27:33,444;INFO;Episode 1;Volume: 24000.0;Demanda: 300000.0
2025-07-12 22:27:54,018;INFO;Episode 2;Volume: 6000.0;Demanda: 300000.0
2025-07-12 22:28:14,555;INFO;Episode 3;Volume: 6000.0;Demanda: 300000.0
2025-07-12 22:28:35,213;INFO;Episode 4;Volume: 30000.0;Demanda: 300000.0
2025-07-12 22:28:55,800;INFO;Episode 5;Volume: 12000.0;Demanda: 300000.0
2025-07-12 22:29:16,491;INFO;Episode 6;Volume: 18000.0;Demanda: 300000.0
2025-07-12 22:29:37,104;INFO;Episode 7;Volume: 42000.0;Demanda: 300000.0
2025-07-12 22:29:57,852;INFO;Episode 8;Volume: 6000.0;Demanda: 300000.0
2025-07-12 22:30:18,578;INFO;Episode 9;Volume: 18000.0;Demanda: 300000.0
2025-07-12 22:30:39,036;INFO;Episode 10;Volume: 12000.0;Demanda: 300000.0
2025-07-12 22:30:59,590;INFO;Episode 11;Volume: 12000.0;Demanda: 300000.0
2025-07-12 22:31:20,125;INFO;Episode 12;Volume: 24000.0;Demanda: 300000.0
2025-07-12 22:31:40,913;INFO;Episode 13;Volume: 24000.0;Demanda: 300000.0
2025-07-12 22:32:02,282;INFO;Episode 14;Volume: 24000.0;Demanda: 300000.0
2025-07-12 22:32:22,794;INFO;Episode 15;Volume: 12000.0;Demanda: 300000.0
2025-07-12 22:32:43,420;INFO;Episode 16;Volume: 18000.0;Demanda: 300000.0
2025-07-12 22:33:03,683;INFO;Episode 17;Volume: 0.0;Demanda: 300000.0
2025-07-12 22:33:24,323;INFO;Episode 18;Volume: 18000.0;Demanda: 300000.0
2025-07-12 22:33:44,966;INFO;Episode 19;Volume: 18000.0;Demanda: 300000.0
2025-07-12 22:34:05,345;INFO;Episode 20;Volume: 12000.0;Demanda: 300000.0
2025-07-12 22:34:25,972;INFO;Episode 21;Volume: 6000.0;Demanda: 300000.0
2025-07-12 22:34:46,652;INFO;Episode 22;Volume: 18000.0;Demanda: 300000.0
2025-07-12 22:35:07,386;INFO;Episode 23;Volume: 12000.0;Demanda: 300000.0
2025-07-12 22:35:28,151;INFO;Episode 24;Volume: 30000.0;Demanda: 300000.0
2025-07-12 22:35:48,893;INFO;Episode 25;Volume: 6000.0;Demanda: 300000.0
2025-07-12 22:36:09,437;INFO;Episode 26;Volume: 24000.0;Demanda: 300000.0
2025-07-12 22:36:29,961;INFO;Episode 27;Volume: 18000.0;Demanda: 300000.0
2025-07-12 22:36:50,307;INFO;Episode 28;Volume: 36000.0;Demanda: 300000.0
2025-07-12 22:37:10,514;INFO;Episode 29;Volume: 12000.0;Demanda: 300000.0
